factory_id,line_id,product_code,production_date,produced_qty,defect_qty,operator
F001,L1,PRD003,2024-05-19,없음,8,이즈우
F002,L1,PRD004,2024-05-01,1038,,쵀유리
F001,L2,PRD001,2024-05-19,없음,,박지훜
F001,L2,PRD002,2024-05-09,없음,,이지우
F001,L3,PRD002,2024-05-05,,1,김민수
F003,L1,PRD002,2024-05-22,없음,,박지훈
F003,L3,PRD002,2024-05-02,없음,8,박지훜
F003,L3,PRD001,2024-05-20,없음,3,쵀유리
F002,L1,PRD001,2024-05-08,없음,,김민쑤
F001,L3,PRD004,2024-05-29,944,,정해인
F002,L2,PRD004,2024-05-29,없음,,정해인
F001,L1,PRD003,2024-05-02,948,18,김민수
F003,L1,PRD003,2024-05-17,,,박지훜
F001,L2,PRD001,2024-05-22,1171,,김민수
F001,L1,PRD004,2024-05-18,1175,16,정해인
F002,L3,PRD004,2024-05-11,937,,최유리
F002,L1,PRD003,2024-05-08,없음,,최유리
F002,L3,PRD004,2024-05-12,없음,,김민수
F002,L3,PRD004,2024-05-20,없음,13,정해인
F001,L3,PRD002,2024-05-25,,,이지우
F003,L2,PRD003,2024-05-11,960,,김민쑤
F003,L1,PRD004,2024-05-21,1195,,박지훈
F001,L1,PRD004,2024-05-09,,,김민수
F001,L1,PRD004,2024-05-01,1153,2,쵀유리
F003,L2,PRD004,2024-05-12,없음,17,정해인
F001,L2,PRD003,2024-05-19,,,박지훈
F001,L3,PRD003,2024-05-31,없음,,김민쑤
F002,L2,PRD002,2024-05-24,,,김민수
F001,L1,PRD003,2024-05-22,없음,,이즈우
F001,L3,PRD003,2024-05-31,1195,,이즈우
F002,L1,PRD004,2024-05-10,없음,10,이지우
F001,L3,PRD002,2024-05-14,없음,,박지훜
F001,L2,PRD003,2024-05-06,없음,,이즈우
F001,L1,PRD003,2024-05-31,,3,정해인
F001,L1,PRD002,2024-05-18,1060,,박지훈
F003,L3,PRD002,2024-05-01,1050,11,정해인
F003,L2,PRD004,2024-05-17,없음,9,김민수
F002,L2,PRD004,2024-05-09,844,,김민수
F002,L1,PRD002,2024-05-24,없음,,박지훜
F002,L2,PRD001,2024-05-23,없음,,김민수
F003,L3,PRD003,2024-05-07,,20,박지훈
F001,L1,PRD004,2024-05-28,,,이즈우
F001,L2,PRD002,2024-05-24,없음,4,김민수
F003,L3,PRD002,2024-05-01,1022,,정해인
F001,L3,PRD002,2024-05-02,,,김민쑤
F003,L3,PRD002,2024-05-21,없음,,이지우
F002,L1,PRD003,2024-05-22,없음,,정해인
F002,L3,PRD004,2024-05-10,849,,김민쑤
F002,L2,PRD002,2024-05-22,1017,,박지훜
F003,L1,PRD003,2024-05-23,,,이즈우
F003,L2,PRD002,2024-05-01,없음,16,김민쑤
F001,L3,PRD003,2024-05-09,없음,,이즈우
F002,L2,PRD003,2024-05-30,없음,,최유리
F002,L3,PRD001,2024-05-10,없음,,이지우
F003,L1,PRD001,2024-05-31,,10,정해인
F003,L1,PRD001,2024-05-26,994,,쵀유리
F001,L3,PRD001,2024-05-17,없음,17,이지우
F003,L2,PRD002,2024-05-10,없음,,최유리
F003,L3,PRD002,2024-05-31,806,,김민수
F003,L2,PRD004,2024-05-02,없음,9,최유리
F003,L3,PRD002,2024-05-02,,,김민쑤
F001,L3,PRD003,2024-05-28,843,,김민쑤
F001,L1,PRD002,2024-05-04,,12,정해인
F002,L2,PRD004,2024-05-17,1180,,이즈우
F001,L1,PRD003,2024-05-21,없음,,김민쑤
F001,L1,PRD004,2024-05-18,없음,,쵀유리
F003,L1,PRD004,2024-05-01,,,쵀유리
F003,L1,PRD004,2024-05-08,1095,12,이즈우
F002,L2,PRD001,2024-05-21,없음,,김민수
F001,L3,PRD002,2024-05-07,,7,이지우
F002,L3,PRD004,2024-05-17,,7,이즈우
F002,L2,PRD003,2024-05-24,972,,정해인
F003,L2,PRD001,2024-05-09,1153,,쵀유리
F002,L2,PRD002,2024-05-11,,,쵀유리
F003,L3,PRD001,2024-05-30,없음,,이지우
F001,L1,PRD001,2024-05-06,없음,3,김민쑤
F002,L1,PRD004,2024-05-05,,,박지훈
F002,L1,PRD004,2024-05-10,,,박지훜
F003,L2,PRD002,2024-05-05,,,박지훜
F003,L3,PRD003,2024-05-16,1036,,이지우
F001,L3,PRD004,2024-05-01,없음,5,이즈우
F001,L1,PRD003,2024-05-23,896,,이즈우
F002,L1,PRD001,2024-05-20,,5,박지훜
F003,L3,PRD002,2024-05-12,1121,,정해인
F002,L3,PRD003,2024-05-12,없음,,쵀유리
F003,L3,PRD002,2024-05-03,1103,,최유리
F002,L1,PRD003,2024-05-19,852,,김민쑤
F002,L3,PRD003,2024-05-31,,15,이지우
F001,L1,PRD002,2024-05-03,1114,4,이즈우
F001,L2,PRD001,2024-05-29,826,,김민쑤
F003,L2,PRD003,2024-05-10,1056,,김민쑤
F002,L2,PRD004,2024-05-12,,,김민수
F003,L1,PRD002,2024-05-31,없음,,쵀유리
F002,L2,PRD003,2024-05-22,,,박지훜
F001,L1,PRD003,2024-05-28,,,김민쑤
F001,L3,PRD002,2024-05-13,991,0,이즈우
F002,L3,PRD002,2024-05-01,없음,10,박지훜
F002,L3,PRD001,2024-05-20,939,,이즈우
F002,L1,PRD003,2024-05-09,1120,18,이즈우
F003,L3,PRD004,2024-05-16,없음,,김민수
F001,L2,PRD001,2024-05-20,1165,5,김민수
F002,L1,PRD001,2024-05-15,,,김민수
F003,L2,PRD002,2024-05-21,,,박지훜
F003,L1,PRD003,2024-05-17,,,박지훈
F001,L1,PRD002,2024-05-24,936,,박지훈
F002,L3,PRD002,2024-05-23,없음,,박지훈
F002,L2,PRD003,2024-05-04,없음,,김민수
F003,L2,PRD001,2024-05-04,846,2,박지훜
F003,L3,PRD001,2024-05-25,886,,박지훜
F002,L1,PRD002,2024-05-10,,,이지우
F002,L1,PRD004,2024-05-23,946,8,정해인
F002,L2,PRD002,2024-05-27,없음,6,정해인
F002,L3,PRD004,2024-05-09,없음,,박지훜
F002,L3,PRD004,2024-05-27,,5,정해인
F002,L1,PRD002,2024-05-23,없음,,정해인
F001,L2,PRD003,2024-05-03,1062,8,이즈우
F002,L1,PRD001,2024-05-17,,,이지우
F002,L3,PRD003,2024-05-12,없음,18,박지훜
F003,L1,PRD003,2024-05-28,804,,박지훜
F002,L3,PRD001,2024-05-06,없음,,쵀유리
F001,L1,PRD004,2024-05-26,없음,,김민쑤
F003,L2,PRD004,2024-05-27,없음,,박지훜
F002,L3,PRD004,2024-05-10,820,16,김민쑤
F002,L2,PRD004,2024-05-19,814,16,정해인
F003,L3,PRD002,2024-05-31,1090,,박지훜
F001,L1,PRD003,2024-05-26,1192,,김민쑤
F001,L2,PRD001,2024-05-22,875,,정해인
F001,L1,PRD002,2024-05-28,없음,,최유리
F001,L3,PRD003,2024-05-01,1044,11,이즈우
F003,L3,PRD004,2024-05-23,없음,,최유리
F001,L2,PRD002,2024-05-11,1190,,정해인
F003,L3,PRD004,2024-05-20,,,이즈우
F003,L3,PRD001,2024-05-08,1111,,박지훜
F002,L3,PRD001,2024-05-20,없음,,최유리
F001,L2,PRD002,2024-05-02,없음,13,박지훜
F002,L3,PRD002,2024-05-14,없음,,이즈우
F001,L2,PRD004,2024-05-06,없음,16,이즈우
F001,L2,PRD001,2024-05-21,1007,,이지우
F003,L3,PRD004,2024-05-22,1032,,김민쑤
F002,L1,PRD003,2024-05-14,,20,정해인
F002,L3,PRD003,2024-05-25,,,박지훜
F001,L1,PRD004,2024-05-18,없음,2,박지훈
F002,L3,PRD003,2024-05-07,,,박지훈
F002,L2,PRD001,2024-05-04,없음,11,정해인
F003,L2,PRD003,2024-05-14,,9,쵀유리
F002,L1,PRD003,2024-05-12,1013,,정해인
F003,L1,PRD001,2024-05-12,1174,,김민쑤
F001,L1,PRD001,2024-05-18,848,,이즈우
F002,L2,PRD003,2024-05-15,,,쵀유리
F003,L2,PRD001,2024-05-03,없음,1,정해인
F003,L3,PRD001,2024-05-13,,,정해인
F002,L2,PRD001,2024-05-06,없음,,김민수
F002,L1,PRD002,2024-05-19,없음,,쵀유리
F001,L3,PRD001,2024-05-12,없음,,정해인
F003,L3,PRD002,2024-05-09,,,김민쑤
F001,L3,PRD003,2024-05-09,없음,6,김민쑤
F003,L1,PRD003,2024-05-09,,,김민수
F001,L1,PRD001,2024-05-23,966,,정해인
F003,L3,PRD004,2024-05-19,,,쵀유리
F002,L2,PRD001,2024-05-11,없음,,이지우
F002,L3,PRD004,2024-05-07,,,김민쑤
F002,L2,PRD001,2024-05-22,1092,,쵀유리
F002,L1,PRD002,2024-05-24,없음,,박지훜
F002,L3,PRD004,2024-05-01,,18,정해인
F002,L3,PRD004,2024-05-14,1191,,이즈우
F001,L2,PRD002,2024-05-13,1110,,최유리
F001,L1,PRD003,2024-05-06,,,김민쑤
F002,L1,PRD004,2024-05-29,없음,,김민수
F003,L3,PRD003,2024-05-17,,12,김민쑤
F002,L2,PRD003,2024-05-27,1030,,정해인
F001,L3,PRD003,2024-05-25,,,김민수
F002,L3,PRD004,2024-05-14,1010,20,정해인
F001,L1,PRD001,2024-05-20,,13,박지훜
F003,L1,PRD002,2024-05-19,없음,,박지훈
F003,L3,PRD004,2024-05-18,1061,,박지훜
F003,L1,PRD002,2024-05-16,1164,10,정해인
F001,L1,PRD002,2024-05-19,없음,,정해인
F002,L1,PRD002,2024-05-15,,,박지훜
F001,L1,PRD004,2024-05-24,835,,김민쑤
F003,L2,PRD004,2024-05-03,없음,,쵀유리
F001,L3,PRD001,2024-05-15,,,김민쑤
F003,L1,PRD003,2024-05-13,,,이즈우
F002,L1,PRD001,2024-05-05,,,이지우
F002,L2,PRD003,2024-05-05,없음,,김민수
F002,L3,PRD001,2024-05-15,없음,,박지훜
F002,L3,PRD004,2024-05-11,,,정해인
F003,L1,PRD002,2024-05-05,없음,0,박지훜
F003,L2,PRD003,2024-05-10,1166,,정해인
F002,L3,PRD004,2024-05-22,950,4,정해인
F002,L2,PRD003,2024-05-21,916,,정해인
F001,L3,PRD001,2024-05-09,,,쵀유리
F002,L2,PRD002,2024-05-12,1129,,박지훜
F003,L2,PRD004,2024-05-28,,,이즈우
F001,L2,PRD004,2024-05-01,1142,10,정해인
F001,L1,PRD002,2024-05-09,,,최유리
F002,L2,PRD004,2024-05-19,1126,16,최유리
F002,L3,PRD001,2024-05-13,1120,,김민수
F002,L3,PRD001,2024-05-26,없음,,최유리
F001,L2,PRD002,2024-05-23,1133,,이즈우
F001,L1,PRD003,2024-05-18,942,,김민수
F001,L3,PRD003,2024-05-02,906,,정해인
F002,L2,PRD001,2024-05-18,1200,,김민수
F001,L2,PRD001,2024-05-15,없음,6,쵀유리
F003,L1,PRD004,2024-05-10,1091,,김민수
F003,L2,PRD002,2024-05-19,,14,정해인
F002,L3,PRD003,2024-05-16,1123,,이즈우
F003,L2,PRD003,2024-05-09,1072,,쵀유리
F003,L2,PRD004,2024-05-04,1187,15,박지훜
F003,L2,PRD004,2024-05-06,891,,정해인
F001,L2,PRD003,2024-05-21,,5,김민수
F001,L1,PRD003,2024-05-17,없음,,김민수
F003,L2,PRD002,2024-05-19,1144,10,최유리
F002,L1,PRD002,2024-05-20,1139,,이즈우
F003,L3,PRD004,2024-05-25,없음,,이즈우
F002,L2,PRD002,2024-05-10,,,박지훜
F002,L2,PRD004,2024-05-19,없음,,박지훈
F002,L2,PRD002,2024-05-15,없음,,최유리
F001,L3,PRD003,2024-05-10,991,,김민쑤
F002,L3,PRD002,2024-05-26,,,정해인
F001,L1,PRD002,2024-05-06,,,정해인
F002,L1,PRD004,2024-05-23,없음,,정해인
F003,L2,PRD001,2024-05-04,,,쵀유리
F002,L2,PRD003,2024-05-04,1041,,김민쑤
F001,L1,PRD003,2024-05-19,,,최유리
F002,L3,PRD003,2024-05-18,없음,0,김민수
F003,L3,PRD003,2024-05-31,없음,6,박지훜
F002,L1,PRD004,2024-05-12,970,,정해인
F003,L1,PRD002,2024-05-04,없음,,이즈우
F001,L3,PRD001,2024-05-30,없음,,김민쑤
F001,L3,PRD003,2024-05-26,없음,,박지훜
F003,L1,PRD001,2024-05-19,,,이지우
F003,L1,PRD004,2024-05-20,1132,,김민쑤
F002,L2,PRD004,2024-05-29,1178,,김민수
F001,L3,PRD003,2024-05-15,,13,김민쑤
F003,L2,PRD001,2024-05-20,999,0,박지훜
F002,L1,PRD003,2024-05-28,,,이즈우
F003,L3,PRD002,2024-05-25,없음,18,최유리
F001,L1,PRD003,2024-05-06,851,,박지훈
F001,L3,PRD003,2024-05-31,없음,10,최유리
F001,L2,PRD002,2024-05-14,938,,박지훈
F001,L2,PRD001,2024-05-27,992,,최유리
F002,L1,PRD004,2024-05-15,1004,,정해인
F001,L1,PRD002,2024-05-17,,16,이지우
F001,L1,PRD004,2024-05-24,없음,,최유리
F001,L1,PRD003,2024-05-16,,,박지훈
F001,L2,PRD004,2024-05-13,없음,,김민수
F002,L3,PRD003,2024-05-08,1159,,김민쑤
F002,L1,PRD003,2024-05-24,없음,1,최유리
F001,L3,PRD001,2024-05-05,1065,,이즈우
F001,L1,PRD002,2024-05-28,,,정해인
F002,L1,PRD004,2024-05-06,,,이지우
F002,L1,PRD002,2024-05-01,1054,,박지훜
F002,L3,PRD003,2024-05-01,없음,,박지훈
F003,L1,PRD004,2024-05-02,없음,,쵀유리
F001,L1,PRD001,2024-05-01,978,,김민수
F001,L2,PRD004,2024-05-14,없음,,박지훈
F002,L2,PRD004,2024-05-29,931,,쵀유리
F002,L3,PRD001,2024-05-16,,18,이지우
F001,L3,PRD002,2024-05-26,873,,김민수
F003,L2,PRD003,2024-05-29,1114,7,정해인
F001,L3,PRD003,2024-05-11,없음,,쵀유리
F003,L2,PRD002,2024-05-11,없음,,박지훈
F003,L2,PRD001,2024-05-26,901,0,박지훈
F001,L1,PRD004,2024-05-11,,,박지훜
F001,L3,PRD004,2024-05-15,없음,,쵀유리
F002,L1,PRD003,2024-05-21,,,이지우
F002,L2,PRD004,2024-05-25,없음,,박지훜
F003,L2,PRD001,2024-05-26,없음,20,쵀유리
F001,L1,PRD002,2024-05-15,856,,정해인
F001,L2,PRD003,2024-05-15,,,이지우
F002,L3,PRD002,2024-05-05,1148,0,박지훜
F003,L3,PRD002,2024-05-19,,,박지훜
F003,L1,PRD002,2024-05-12,881,,정해인
F001,L3,PRD002,2024-05-18,없음,,박지훈
F002,L2,PRD004,2024-05-29,없음,,박지훜
F001,L3,PRD003,2024-05-01,없음,,정해인
F001,L3,PRD001,2024-05-02,없음,4,이즈우
F001,L1,PRD004,2024-05-26,,,정해인
F001,L1,PRD003,2024-05-03,없음,,김민수
F003,L3,PRD002,2024-05-07,1027,,박지훈
F003,L1,PRD003,2024-05-17,,,최유리
F003,L2,PRD003,2024-05-27,,,이지우
F001,L3,PRD003,2024-05-29,939,,김민수
F003,L2,PRD004,2024-05-19,,,최유리
F003,L1,PRD001,2024-05-24,,11,이즈우
F003,L2,PRD004,2024-05-02,1126,,정해인
F002,L3,PRD003,2024-05-14,없음,11,박지훈
F001,L3,PRD004,2024-05-08,없음,,김민쑤
F003,L2,PRD001,2024-05-25,없음,,정해인
F002,L3,PRD004,2024-05-02,1108,,김민수
F003,L1,PRD001,2024-05-31,1191,,정해인
F002,L2,PRD001,2024-05-12,없음,,쵀유리
F001,L2,PRD004,2024-05-22,813,18,박지훈
F003,L2,PRD001,2024-05-10,1011,,박지훜
F003,L2,PRD003,2024-05-31,없음,14,박지훜
F002,L3,PRD003,2024-05-25,882,,박지훜
F003,L2,PRD003,2024-05-25,없음,,박지훜
F003,L3,PRD002,2024-05-11,956,,김민쑤
F002,L3,PRD004,2024-05-21,없음,,이즈우
F002,L2,PRD004,2024-05-29,985,,박지훈
F001,L1,PRD003,2024-05-30,,,정해인
F003,L3,PRD002,2024-05-13,,2,김민수
F001,L3,PRD004,2024-05-28,934,,박지훜
F002,L1,PRD004,2024-05-04,없음,,김민수
F002,L1,PRD004,2024-05-27,820,17,정해인
F001,L2,PRD002,2024-05-27,1155,7,이즈우
F003,L1,PRD002,2024-05-01,951,,이즈우
F002,L2,PRD002,2024-05-14,,,정해인
F002,L3,PRD003,2024-05-23,없음,,박지훜
F001,L2,PRD003,2024-05-03,1154,,최유리
F003,L3,PRD002,2024-05-04,,,박지훜
F001,L3,PRD002,2024-05-24,,,최유리
F002,L2,PRD001,2024-05-15,없음,,김민쑤
F001,L1,PRD001,2024-05-18,,20,박지훜
F002,L3,PRD002,2024-05-03,없음,,정해인
F003,L2,PRD001,2024-05-23,없음,,이지우
F002,L1,PRD004,2024-05-10,,,최유리
F003,L3,PRD004,2024-05-05,,,박지훈
F003,L1,PRD003,2024-05-19,861,19,쵀유리
F002,L3,PRD002,2024-05-24,899,19,이지우
F001,L3,PRD004,2024-05-24,없음,2,김민쑤
F003,L3,PRD004,2024-05-26,없음,15,박지훜
F001,L1,PRD003,2024-05-12,,,이즈우
F001,L1,PRD003,2024-05-13,902,,김민수
F002,L2,PRD001,2024-05-17,931,19,쵀유리
F001,L3,PRD003,2024-05-04,886,16,박지훈
F002,L2,PRD003,2024-05-01,,11,이지우
F001,L3,PRD004,2024-05-06,1074,11,이지우
F003,L2,PRD002,2024-05-29,,,이지우
F002,L1,PRD001,2024-05-30,1075,,김민수
F002,L3,PRD002,2024-05-19,1065,,최유리
F003,L1,PRD003,2024-05-31,,,이즈우
F001,L3,PRD001,2024-05-11,없음,4,이즈우
F001,L2,PRD001,2024-05-12,없음,18,쵀유리
F001,L3,PRD003,2024-05-30,,,쵀유리
F003,L2,PRD002,2024-05-10,964,14,정해인
F003,L2,PRD004,2024-05-14,993,15,이즈우
F001,L2,PRD004,2024-05-20,없음,,박지훈
F003,L1,PRD002,2024-05-31,없음,,정해인
F003,L1,PRD003,2024-05-24,,0,정해인
F002,L1,PRD003,2024-05-31,1075,,쵀유리
F003,L1,PRD003,2024-05-22,1157,6,이즈우
F001,L1,PRD003,2024-05-03,1165,15,정해인
F003,L3,PRD001,2024-05-02,995,,박지훈
F001,L3,PRD003,2024-05-06,999,,박지훈
F001,L1,PRD002,2024-05-20,없음,,정해인
F003,L3,PRD003,2024-05-07,,,박지훈
F002,L2,PRD004,2024-05-09,없음,,박지훈
F003,L3,PRD004,2024-05-02,없음,,최유리
F001,L3,PRD001,2024-05-04,없음,2,쵀유리
F002,L1,PRD003,2024-05-31,,,쵀유리
F002,L2,PRD003,2024-05-04,1189,12,김민수
F003,L2,PRD002,2024-05-05,1065,,김민수
F001,L1,PRD001,2024-05-27,998,,김민수
F001,L2,PRD003,2024-05-15,1178,,박지훈
F003,L3,PRD002,2024-05-25,,10,정해인
F001,L1,PRD003,2024-05-28,928,,최유리
F003,L1,PRD004,2024-05-13,없음,16,최유리
F001,L3,PRD002,2024-05-11,,14,이즈우
F001,L1,PRD003,2024-05-18,882,,박지훈
F001,L3,PRD001,2024-05-14,,,이지우
F003,L2,PRD003,2024-05-02,873,7,김민쑤
F001,L3,PRD001,2024-05-27,,3,박지훈
F003,L3,PRD001,2024-05-01,없음,,김민쑤
F002,L3,PRD004,2024-05-15,1183,,정해인
F002,L3,PRD004,2024-05-16,없음,,최유리
F001,L2,PRD002,2024-05-31,없음,,박지훈
F002,L2,PRD002,2024-05-02,없음,17,김민쑤
F001,L3,PRD003,2024-05-07,없음,,이즈우
F002,L2,PRD004,2024-05-12,없음,12,쵀유리
F001,L1,PRD002,2024-05-23,,,정해인
F002,L2,PRD004,2024-05-12,없음,,이지우
F002,L1,PRD004,2024-05-10,,13,최유리
F001,L2,PRD002,2024-05-22,,13,이즈우
F001,L3,PRD002,2024-05-13,,,정해인
F001,L3,PRD004,2024-05-19,1200,,박지훜
F002,L1,PRD002,2024-05-25,없음,,쵀유리
F003,L3,PRD001,2024-05-22,849,2,박지훈
F001,L2,PRD001,2024-05-11,982,4,정해인
F001,L2,PRD003,2024-05-19,없음,,이지우
F002,L2,PRD001,2024-05-26,1087,4,김민쑤
F001,L3,PRD004,2024-05-06,,,정해인
F003,L1,PRD001,2024-05-22,없음,3,이지우
F002,L2,PRD004,2024-05-16,887,,박지훜
F002,L3,PRD002,2024-05-15,없음,,박지훜
F001,L2,PRD001,2024-05-06,,,김민쑤
F001,L1,PRD002,2024-05-31,없음,,김민수
F002,L3,PRD004,2024-05-01,,13,박지훜
F002,L1,PRD003,2024-05-17,없음,10,박지훈
F003,L1,PRD003,2024-05-09,없음,10,정해인
F003,L3,PRD004,2024-05-22,없음,17,이지우
F003,L1,PRD001,2024-05-10,994,,김민쑤
F001,L3,PRD003,2024-05-23,없음,,김민쑤
F002,L3,PRD003,2024-05-05,,,최유리
F002,L2,PRD003,2024-05-03,,,박지훜
F003,L1,PRD001,2024-05-26,865,7,이지우
F002,L1,PRD002,2024-05-19,921,2,박지훈
F003,L2,PRD001,2024-05-05,,,박지훜
F003,L1,PRD001,2024-05-02,1160,,김민수
F001,L1,PRD001,2024-05-01,,7,박지훈
F003,L1,PRD004,2024-05-11,,,최유리
F003,L2,PRD002,2024-05-16,,18,이즈우
F001,L3,PRD001,2024-05-03,890,8,쵀유리
F003,L1,PRD001,2024-05-23,1189,6,박지훜
F001,L1,PRD004,2024-05-21,없음,,쵀유리
F003,L2,PRD002,2024-05-14,없음,,박지훈
F003,L3,PRD003,2024-05-10,1186,2,김민수
F002,L2,PRD001,2024-05-20,없음,,이즈우
F001,L3,PRD001,2024-05-11,없음,,김민수
F003,L2,PRD003,2024-05-15,,,이즈우
F002,L2,PRD003,2024-05-18,1181,,이지우
F001,L3,PRD003,2024-05-14,없음,,이즈우
F002,L2,PRD002,2024-05-05,없음,13,이지우
F002,L2,PRD002,2024-05-13,987,,이지우
F001,L3,PRD002,2024-05-07,848,,이지우
F002,L2,PRD002,2024-05-01,없음,,쵀유리
F002,L1,PRD002,2024-05-16,,,김민쑤
F001,L2,PRD001,2024-05-12,854,,이즈우
F003,L2,PRD002,2024-05-08,없음,,이즈우
F001,L2,PRD002,2024-05-11,없음,,정해인
F001,L3,PRD002,2024-05-17,없음,,이지우
F002,L3,PRD004,2024-05-03,없음,,최유리
F001,L2,PRD002,2024-05-30,,,쵀유리
F002,L3,PRD003,2024-05-23,899,,정해인
F001,L3,PRD002,2024-05-27,없음,,박지훈
F002,L3,PRD001,2024-05-13,1184,,김민수
F003,L2,PRD004,2024-05-20,없음,,김민쑤
F001,L2,PRD002,2024-05-12,1198,15,최유리
F003,L1,PRD003,2024-05-12,없음,17,정해인
F002,L2,PRD003,2024-05-20,1074,20,정해인
F003,L1,PRD003,2024-05-24,,,쵀유리
F002,L1,PRD004,2024-05-14,1158,,최유리
F001,L2,PRD001,2024-05-01,,13,박지훜
F002,L1,PRD004,2024-05-21,,,이즈우
F002,L1,PRD003,2024-05-15,941,,정해인
F001,L3,PRD002,2024-05-11,808,,쵀유리
F002,L2,PRD002,2024-05-11,없음,17,김민쑤
F003,L2,PRD004,2024-05-06,,,정해인
F002,L3,PRD001,2024-05-29,1061,,김민수
F001,L1,PRD002,2024-05-04,1067,7,박지훜
F002,L2,PRD001,2024-05-14,975,,쵀유리
F001,L3,PRD004,2024-05-21,,,김민수
F001,L2,PRD002,2024-05-04,없음,7,박지훈
F003,L3,PRD001,2024-05-02,,,박지훈
F001,L1,PRD002,2024-05-31,878,,박지훜
F002,L3,PRD004,2024-05-01,없음,15,김민쑤
F003,L1,PRD001,2024-05-07,1101,6,정해인
F002,L1,PRD003,2024-05-23,,,이지우
F002,L1,PRD002,2024-05-18,,,정해인
F003,L2,PRD004,2024-05-06,,,최유리
F002,L2,PRD004,2024-05-04,없음,14,이즈우
F003,L3,PRD004,2024-05-07,894,,김민수
F003,L1,PRD002,2024-05-25,,,최유리
F003,L2,PRD003,2024-05-15,,20,정해인
F002,L1,PRD001,2024-05-10,806,,최유리
F002,L3,PRD004,2024-05-24,없음,,이지우
F002,L2,PRD003,2024-05-26,1141,,김민수
F001,L1,PRD001,2024-05-28,없음,,이즈우
F002,L3,PRD002,2024-05-04,없음,,최유리
F002,L3,PRD003,2024-05-03,없음,20,정해인
F001,L1,PRD003,2024-05-05,없음,6,박지훈
F002,L1,PRD001,2024-05-04,,,정해인
F003,L3,PRD003,2024-05-09,,,김민수
F003,L3,PRD002,2024-05-07,없음,12,박지훈
F002,L2,PRD004,2024-05-14,889,18,김민수
F002,L3,PRD003,2024-05-24,1045,8,정해인
F001,L1,PRD004,2024-05-26,,,김민쑤
F003,L3,PRD004,2024-05-26,,,박지훜
F001,L3,PRD003,2024-05-15,,,박지훜
F003,L3,PRD002,2024-05-11,,,이지우
F003,L2,PRD003,2024-05-15,없음,,이즈우
F003,L3,PRD004,2024-05-12,1021,,이지우
F002,L2,PRD004,2024-05-15,,5,박지훜
F003,L3,PRD002,2024-05-20,,,이지우
F003,L1,PRD002,2024-05-27,없음,,김민수
F003,L3,PRD001,2024-05-17,,,쵀유리
F003,L1,PRD002,2024-05-22,없음,15,박지훜
F003,L2,PRD004,2024-05-17,없음,,박지훜
F003,L2,PRD001,2024-05-08,,14,최유리
F003,L1,PRD001,2024-05-16,873,9,김민쑤
F002,L1,PRD001,2024-05-31,897,0,정해인
F001,L1,PRD002,2024-05-27,,2,정해인
F002,L1,PRD004,2024-05-31,,12,정해인
F002,L2,PRD004,2024-05-12,없음,,정해인
F002,L3,PRD001,2024-05-22,1051,,박지훜
F001,L2,PRD004,2024-05-28,,,정해인
F003,L2,PRD004,2024-05-01,994,15,이즈우
F002,L3,PRD001,2024-05-03,,20,이즈우
F002,L3,PRD003,2024-05-08,없음,,정해인
F003,L3,PRD004,2024-05-07,없음,3,이지우
F003,L3,PRD001,2024-05-30,없음,,이지우
F002,L2,PRD004,2024-05-26,,,정해인
F001,L3,PRD004,2024-05-06,없음,5,정해인
F003,L2,PRD004,2024-05-04,1151,2,이즈우
F002,L1,PRD001,2024-05-13,,20,김민쑤
F001,L2,PRD002,2024-05-08,,,최유리
F003,L2,PRD001,2024-05-04,884,,정해인
F003,L1,PRD004,2024-05-16,,13,쵀유리
F003,L2,PRD001,2024-05-14,1042,,쵀유리
F003,L2,PRD001,2024-05-03,없음,,김민쑤
F003,L1,PRD002,2024-05-04,812,,이지우
F003,L1,PRD004,2024-05-22,없음,,이즈우
F001,L3,PRD002,2024-05-19,1011,17,최유리
F001,L1,PRD003,2024-05-05,,12,박지훜
F001,L3,PRD001,2024-05-04,,,쵀유리
F001,L2,PRD002,2024-05-11,없음,6,이즈우
F002,L2,PRD002,2024-05-04,없음,,쵀유리
F001,L1,PRD002,2024-05-28,1061,,쵀유리
F001,L3,PRD002,2024-05-08,없음,,최유리
F002,L2,PRD001,2024-05-25,1021,,박지훈
F001,L3,PRD003,2024-05-13,,,이지우
F002,L3,PRD004,2024-05-21,,5,정해인
F003,L2,PRD004,2024-05-25,없음,19,김민쑤
F001,L3,PRD001,2024-05-23,1197,20,박지훜
F002,L2,PRD003,2024-05-15,없음,,정해인
F002,L2,PRD004,2024-05-17,없음,,쵀유리
F003,L3,PRD002,2024-05-16,972,,쵀유리
F003,L3,PRD001,2024-05-09,없음,,정해인
F003,L1,PRD003,2024-05-30,965,18,박지훜
F002,L1,PRD003,2024-05-17,없음,,정해인
F002,L3,PRD002,2024-05-25,1113,9,박지훜
F003,L3,PRD003,2024-05-07,,16,김민수
F003,L3,PRD003,2024-05-21,926,,박지훜
F001,L3,PRD004,2024-05-12,없음,,정해인
F003,L2,PRD003,2024-05-05,,,김민수
F002,L3,PRD004,2024-05-01,834,,이즈우
F003,L3,PRD003,2024-05-17,없음,,박지훈
F002,L3,PRD004,2024-05-20,없음,,박지훜
F001,L1,PRD002,2024-05-04,985,1,정해인
F001,L3,PRD003,2024-05-05,,13,박지훈
F003,L3,PRD001,2024-05-01,없음,,정해인
